sample_id,category,ACCESS_PERSONAL_INFO___,ALTER_PHONE_STATE___,ANTI_DEBUG_____,CREATE_FOLDER_____,CREATE_PROCESS`_____,CREATE_THREAD_____,DEVICE_ACCESS_____,EXECUTE_____,FS_ACCESS____,FS_ACCESS()____,FS_ACCESS(CREATE)____,FS_ACCESS(CREATE__APPEND)__,FS_ACCESS(CREATE__READ)__,FS_ACCESS(CREATE__READ__WRITE),FS_ACCESS(CREATE__WRITE)__,FS_ACCESS(CREATE__WRITE__APPEND),FS_ACCESS(READ)____,FS_ACCESS(READ__WRITE)__,FS_ACCESS(WRITE)____,FS_PIPE_ACCESS___,FS_PIPE_ACCESS()___,FS_PIPE_ACCESS(READ)___,FS_PIPE_ACCESS(READ__)_,FS_PIPE_ACCESS(READ__WRITE)_,FS_PIPE_ACCESS(WRITE)___,NETWORK_ACCESS____,NETWORK_ACCESS()____,NETWORK_ACCESS(READ)____,NETWORK_ACCESS(READ__WRITE)__,NETWORK_ACCESS(READ__WRITE__),NETWORK_ACCESS(WRITE)____,NETWORK_ACCESS(WRITE__)__,SMS_SEND____,TERMINATE_PROCESS,TERMINATE_THREAD,__arm_nr_cacheflush,__arm_nr_set_tls,_llseek,_newselect,accept,access,add,addAccessibilityInteractionConnection,addAccountExplicitly,addClient,addPeriodicSync,addStatusChangeListener,addToDisplay,addToDisplayWithoutInputChannel,addWithoutInputChannel,attachEngine,beginRestoreSession,bind,brk,cancelAllNotifications,cancelNotificationWithTag,cancelSync,cancelToast,cancelVibrate,capset,chdir,checkOperation,checkPackage,checkPermission,checkSignatures,chmod,chown32,clock_getres,clock_gettime,clone,close,collapsePanels,connect,currentToCanonicalPackageNames,dataChanged,deleteHost,disconnect,displayCompletions,dup,dup2,endRestoreSession,engineShown,enqueueNotificationWithTag,enqueueToast,epoll_create,epoll_ctl,epoll_wait,eventfd2,execve,exit,exit_group,faccessat,fchmod,fchown32,fcntl,fcntl64,fdatasync,finishDrawing,finishInput,finishSpellCheckerService,flock,fork,fstat64,fstatfs64,fsync,ftruncate,ftruncate64,futex,geocoderIsPresent,getAccounts,getAccountsAsUser,getActiveAdmins,getActiveNetworkInfo,getActivePhoneType,getActivityInfo,getAllCellInfo,getAllNetworkInfo,getAllPkgUsageStats,getAllProviders,getAnimationScale,getAppWidgetIds,getAppWidgetInfo,getApplicationEnabledSetting,getApplicationInfo,getApplicationRestrictions,getAuthenticatorTypes,getBestProvider,getBoolean,getCallState,getCameraDisabled,getCameraInfo,getCellLocation,getClientDefaultLanguage,getComponentEnabledSetting,getConfiguredNetworks,getConnectionInfo,getCurrentInputMethodSubtype,getCurrentModeType,getCurrentSpellChecker,getCurrentSpellCheckerSubtype,getDataActivity,getDataNetworkType,getDataState,getDeviceId,getDeviceList,getDeviceOwner,getDeviceSvn,getDhcpInfo,getDisplayFrame,getDisplayIds,getDisplayInfo,getEnabledAccessibilityServiceList,getEnabledInputMethodList,getEnabledInputMethodSubtypeList,getFlashlightEnabled,getFromLocation,getGlobalSearchActivity,getGroupIdLevel1,getHeightHint,getIccSerialNumber,getInTouchMode,getInputDevice,getInputDeviceIds,getInputMethodList,getInstallLocation,getInstalledApplications,getInstalledPackages,getInstalledProviders,getInstallerPackageName,getIsSyncable,getLastChosenActivity,getLastInputMethodSubtype,getLastLocation,getLine1Number,getLong,getMasterSyncAutomatically,getMessenger,getMobileDataEnabled,getMobileIfaces,getMode,getNameForUid,getNeighboringCellInfo,getNetworkInfo,getNetworkPreference,getNightMode,getNumberOfCameras,getPackageGids,getPackageInfo,getPackageSizeInfo,getPackagesForUid,getPassword,getPermissionGroupInfo,getPermissionInfo,getPreferredActivities,getPreferredPackages,getPrimaryClip,getProviderInfo,getProviderProperties,getProviders,getProxy,getReceiverInfo,getRingerMode,getRingtonePlayer,getScanResults,getSearchableInfo,getSearchablesInGlobalSearch,getServiceInfo,getSpellCheckerService,getState,getStorageEncryptionStatus,getStreamMaxVolume,getStreamVolume,getString,getSubscriberId,getSyncAutomatically,getSystemAvailableFeatures,getSystemSharedLibraryNames,getTetheredIfaces,getUserData,getUserIcon,getUserRestrictions,getUserSerialNumber,getUsers,getVibrateSetting,getVoiceMailAlphaTag,getVoiceMailNumber,getWallpaper,getWallpaperInfo,getWidthHint,getWifiApConfiguration,getWifiApEnabledState,getWifiDisplayStatus,getWifiEnabledState,getWifiServiceMessenger,getcwd,getdents64,getegid32,geteuid32,getgid32,getgroups32,getpeername,getpgid,getpid,getppid,getpriority,getresgid32,getresuid32,getrusage,getsockname,getsockopt,gettid,gettimeofday,getuid32,hasClipboardText,hasIccCard,hasKeys,hasNamedWallpaper,hasNavigationBar,hasPrimaryClip,hasSystemFeature,hasVibrator,hideSoftInput,inKeyguardRestrictedInputMode,inotify_add_watch,inotify_init,inotify_rm_watch,ioctl,isActiveNetworkMetered,isAdminActive,isBluetoothA2dpOn,isBluetoothScoOn,isCameraSoundForced,isImsSmsSupported,isKeyguardLocked,isKeyguardSecure,isPackageAvailable,isProviderEnabled,isSafeMode,isScanAlwaysAvailable,isScreenOn,isSpeakerphoneOn,isSpellCheckerEnabled,isSyncActive,isWakeLockLevelSupported,lgetxattr,link,listen,locationCallbackFinished,lseek,lstat64,madvise,mkdir,mknod,mlock,mmap2,mount,mprotect,mremap,msync,munlock,munmap,nanosleep,notifyAppWidgetViewDataChanged,notifyChange,onChange,onClose,onFinished,onGetSentenceSuggestionsMultiple,onRectangleOnScreenRequested,onRequestContinued,onResult,open,openSession,partiallyUpdateAppWidgetIds,performDeferredDestroy,pingSupplicant,pipe,pipe2,play,playSoundEffect,playSoundEffectVolume,poll,prctl,pread64,prepareVpn,ptrace,pwrite64,queryContentProviders,queryIntentActivities,queryIntentContentProviders,queryIntentReceivers,queryIntentServices,read,readlink,reassociate,recvfrom,recvmsg,reenableKeyguard,registerCallback,registerContentObserver,registerInputDevicesChangedListener,registerMediaButtonIntent,registerRemoteControlClient,registerSuggestionSpansForNotification,relayout,releaseMulticastLock,releaseWakeLock,releaseWifiLock,remove,removeAccessibilityInteractionConnection,removeActiveAdmin,removeGpsStatusListener,removePrimaryClipChangedListener,removeStatusChangeListener,rename,requestLocationUpdates,requestScanFile,resolveContentProvider,resolveIntent,resolveService,restorePackage,rmdir,rt_sigprocmask,rt_sigtimedwait,sched_get_priority_max,sched_get_priority_min,sched_getparam,sched_getscheduler,sched_setaffinity,sched_setscheduler,sched_yield,send,sendAccessibilityEvent,sendExtraCommand,sendMultipartText,sendText,sendmsg,sendto,set,setApplicationEnabledSetting,setCallback,setComponentEnabledSetting,setDimensionHints,setDiscoveryRequest,setExtractedText,setFlashlightEnabled,setIconVisibility,setInTouchMode,setIsSyncable,setMetadata,setMobileDataEnabled,setMode,setNetworkPreference,setNightMode,setPlaybackState,setPlaybackStateForRcc,setPrimaryClip,setRadio,setRingerMode,setSpeakerphoneOn,setStreamMute,setStreamVolume,setSyncAutomatically,setTextAfterCursor,setTextBeforeCursor,setTransparentRegion,setTransportControlInfo,setWallpaper,setWallpaperPosition,setWifiApConfiguration,setWifiApEnabled,setWifiEnabled,setgid32,setgroups32,setitimer,setpgid,setpriority,setresgid32,setresuid32,setrlimit,setsid,setsockopt,setuid32,showSoftInput,showStrictModeViolation,shutdown,sigaction,sigaltstack,sigprocmask,sigsuspend,socket,socketpair,startBluetoothSco,startInput,startScan,startWatchingRoutes,startWifiDisplayScan,stat64,statfs64,statusBarVisibilityChanged,stop,stopListening,stopUsingNetworkFeature,symlink,sync,sysinfo,timer_create,timer_settime,toggleSoftInput,truncate,ugetrlimit,umask,uname,unlink,unregisterContentObserver,unregisterMediaButtonIntent,unregisterRemoteControlClient,updateAppWidgetIds,updateAppWidgetProvider,updateSelection,updateServiceLocation,utimes,vfork,vibrate,vibratePattern,wait4,watchRotation,windowGainedFocus,write,writev,is_augmented,source,Class
adware_apk_scams_008056,adware_apk_scams,19,0,0,4,0,73,6,0,32,8,2,0,0,2,12,0,854,0,5,2,0,0,0,7,0,10,0,0,11,0,9,0,0,0,24,802,66,6,0,0,87,0,0,0,1,0,0,6,0,0,0,0,10,233,0,0,0,0,1,1,0,0,0,0,0,15,0,0,16300,71,874,0,17,0,0,0,0,0,32,0,0,0,0,0,11,21,3859,0,0,19,0,0,0,0,0,127,4,7,1,0,2,0,803,0,12,0,0,1770,0,0,0,0,41,0,4,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,2,0,1,0,15,0,0,0,0,0,17,0,12,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,34,13,9,13,0,0,0,1697,0,146,0,0,0,17,15,239,607,1953,0,0,0,0,1,0,4,0,0,0,0,0,0,848,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,1,0,26,19,346,4,0,0,358,0,376,1,0,0,123,21,0,0,0,0,0,0,0,0,0,893,1,0,0,0,8,0,0,0,0,9,175,35,0,0,0,0,0,0,0,0,2643,1,0,155,7,0,1,1,0,0,1,0,12,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,89,1,1,1,0,29,0,0,0,0,1,92,215,0,15,13,1,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1168,44,True,bootstrap_jitter_of_real_row,1
adware_apk_scams_008057,adware_apk_scams,5032,0,0,13,0,96,56,0,104,5,60,0,0,8,30,0,1687,0,6,5,0,0,0,6,0,13,6,0,110,0,5,1,0,0,40,4253,88,5,0,0,155,0,0,0,1,0,0,2,0,0,0,0,11,596,0,0,0,0,0,1,0,0,0,0,0,20,0,1,170663,70,2399,0,148,0,0,0,0,0,104,0,0,0,0,0,12,206,8736,0,0,32,0,0,2,13,0,794,44,8,0,0,2,0,2274,0,20,163,0,100644,0,0,0,0,16136,4,1,0,1,0,1,1,0,0,1,4,0,0,0,0,0,0,0,3,0,0,0,7470,0,0,0,0,0,14251,0,7723,0,0,0,0,0,0,4976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7241,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,102,10,14,12,0,0,0,2635,0,131,0,1,0,20,35,876,38685,2628,0,0,0,0,1,0,4,0,0,0,0,0,0,117429,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,0,103,115,1011,17,0,0,589,0,533,0,0,0,345,352,0,0,0,0,0,0,0,1,0,2221,1,0,0,0,11,0,0,0,0,5,248,53,0,0,231,0,0,0,0,0,7251,1,0,2875,34,0,1,1,0,0,0,0,6,0,1,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,48,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,71,1,1,1,0,147,0,0,0,0,1,127,271,0,145,9,0,0,0,0,0,178,1,0,0,0,0,0,0,0,0,0,0,0,3,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2729,286,True,bootstrap_jitter_of_real_row,1
adware_apk_scams_008058,adware_apk_scams,7,0,0,10,0,63,6,0,32,7,13,0,0,2,25,1,56,0,6,3,0,0,0,5,0,9,16,0,10,0,5,5,0,0,35,0,53,6,0,0,107,0,0,0,1,0,0,5,1,0,0,0,13,118,0,0,1,0,0,1,0,0,0,2,0,23,0,0,1997,65,144,0,22,0,0,0,0,0,17,0,0,0,0,0,7,16,179,0,0,41,0,0,1,9,0,148,20,5,0,0,2,0,284,0,13,0,0,1504,0,1,0,0,25,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,15,8,11,10,0,0,0,104,0,81,0,0,0,20,41,234,580,166,0,0,0,0,1,0,4,0,0,1,0,0,0,646,0,0,0,0,0,0,0,0,1,0,0,0,7,1,0,0,0,0,0,1,0,36,68,229,15,0,0,219,0,620,0,0,0,192,19,0,0,0,0,0,0,0,0,0,148,1,0,2,0,7,0,0,0,0,8,113,55,0,0,31,0,1,0,0,0,157,0,0,75,2,0,1,1,0,0,0,0,12,0,0,0,1,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,4,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,62,1,1,1,0,28,0,0,0,0,1,123,200,0,32,10,0,1,0,0,0,156,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,193,98,True,bootstrap_jitter_of_real_row,1
adware_apk_scams_008059,adware_apk_scams,5,0,0,4,0,31,31,0,14,2,3,0,0,0,7,1,13,0,8,1,0,0,0,1,0,0,0,0,10,0,5,0,0,0,32,0,47,6,0,0,75,0,0,0,1,0,0,5,0,0,0,0,4,136,0,0,0,0,0,1,0,0,0,0,0,9,0,0,1370,43,97,0,15,0,0,0,0,0,17,0,0,0,0,0,1,9,188,0,0,27,0,0,0,0,0,33,0,7,0,0,2,0,142,0,6,0,0,1159,0,0,0,0,45,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,33,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,138,0,70,0,0,0,10,7,59,53,178,0,0,0,0,1,0,0,0,0,0,0,0,0,645,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10,8,242,4,0,0,182,0,232,0,0,0,141,8,0,0,0,0,0,0,0,0,0,108,1,0,0,0,2,0,0,0,0,3,97,74,0,0,0,0,0,0,0,0,148,0,0,222,0,0,1,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,41,1,1,1,0,18,0,0,0,0,1,78,405,0,14,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,222,53,True,bootstrap_jitter_of_real_row,1
adware_apk_scams_008060,adware_apk_scams,2,0,0,8,0,34,30,0,225,2,60,0,0,1,18,0,17,0,6,2,0,0,0,1,0,0,0,0,1,0,3,0,0,1,18,1,26,7,0,0,497,0,0,0,1,0,0,6,2,0,0,0,2,138,0,0,0,0,0,1,0,0,0,2,0,51,0,0,16609,33,370,0,3,0,0,0,0,0,25,0,0,0,1,5,2,13,94,0,0,14,0,0,3,209,0,1913,106,16,0,0,2,0,1194,0,6,0,0,5471,0,0,0,0,2,0,1,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,116,0,94,0,0,0,4,6,42,1573,117,0,0,0,0,1,0,0,0,0,0,0,0,0,1315,0,0,1,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,11,13,329,12,0,0,1087,0,250,0,0,0,956,52,0,0,0,0,1,0,0,0,0,348,1,0,3,0,3,0,0,0,0,3,102,1862,0,0,189,0,0,0,0,0,728,0,0,42,0,0,1,0,0,0,0,0,13,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,33,1,1,1,0,4,0,0,0,0,1,50,3477,0,5,0,0,0,0,0,0,590,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,175,382,True,bootstrap_jitter_of_real_row,1
adware_apk_scams_008061,adware_apk_scams,3,0,0,5,0,34,8,0,28,2,9,0,0,2,8,1,15,0,8,2,0,0,0,5,0,6,0,0,5,0,6,0,0,0,6,0,27,5,0,0,53,0,0,0,1,0,0,3,0,0,0,0,7,125,0,0,0,0,0,1,0,0,0,2,0,12,0,0,754,35,88,0,10,0,0,0,0,0,10,0,0,0,1,1,7,14,163,0,0,8,0,0,1,8,0,189,19,3,0,0,2,0,102,0,7,0,0,604,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,8,8,0,0,0,79,0,56,0,0,0,14,12,164,95,106,0,0,0,0,1,0,3,0,1,0,0,0,0,289,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,34,15,187,6,0,0,197,0,324,0,0,0,80,9,0,0,0,0,0,0,0,0,1,88,1,0,0,0,6,0,0,0,0,3,148,52,0,0,27,0,0,0,0,0,108,0,0,89,3,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,1,1,1,0,17,0,0,0,9,1,40,201,0,12,8,0,0,0,0,0,59,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,201,30,True,bootstrap_jitter_of_real_row,1
adware_apk_scams_008062,adware_apk_scams,7,0,0,3,0,20,2,0,16,0,2,0,0,0,2,0,29,0,6,1,0,0,0,1,0,0,7,0,1,0,4,0,0,0,4,0,18,5,0,0,13,0,0,0,1,0,0,2,0,0,0,0,2,89,1,0,0,1,0,1,0,0,0,0,0,2,0,0,778,15,52,0,5,0,0,0,0,0,10,0,1,0,0,0,1,4,44,0,0,3,0,0,0,0,0,8,0,2,0,1,2,0,63,0,0,0,0,213,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,50,0,57,0,0,0,5,8,27,171,61,0,0,0,0,1,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,6,95,4,0,0,92,0,293,0,0,0,44,9,0,1,0,0,0,0,0,0,0,52,1,0,0,0,2,0,0,0,0,1,116,19,0,0,0,0,0,0,0,0,61,0,0,35,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,13,1,1,1,0,4,0,0,0,0,1,17,216,0,10,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,102,26,True,bootstrap_jitter_of_real_row,1
adware_apk_scams_008063,adware_apk_scams,3,0,0,7,0,48,20,0,48,0,25,0,1,8,5,0,160,0,5,3,0,1,0,6,0,13,0,0,11,0,1,1,0,0,3,217,39,5,0,0,72,0,0,0,1,0,0,1,0,0,0,0,2,215,0,0,0,0,0,1,0,0,0,0,0,6,0,0,69781,47,326,0,11,0,0,0,0,0,37,0,0,0,0,0,8,36,14221,0,0,3,0,0,1,18,0,409,68,2,0,0,2,0,261,0,1,17,0,16870,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,9,11,11,0,0,1,9001,0,44,0,0,0,6,9,296,3430,8862,0,0,0,0,1,0,3,0,0,0,0,0,0,586,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,107,21,208,8,0,0,266,0,334,0,0,0,131,4,0,0,0,0,0,0,0,0,0,260,1,0,0,0,11,0,0,0,0,1,184,57,0,0,134,0,0,0,0,0,2987,1,0,1368,16,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36,1,1,1,0,15,0,0,1,0,1,42,148,0,9,14,0,0,0,0,0,84,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2424,90,True,bootstrap_jitter_of_real_row,1
adware_apk_scams_008064,adware_apk_scams,0,0,0,4,0,18,5,0,21,0,3,0,0,0,4,0,19,0,5,1,0,0,0,2,0,1,0,0,2,0,2,0,0,0,4,0,19,6,0,1,24,0,0,0,1,0,0,1,0,0,0,0,1,50,0,0,0,0,0,1,0,0,1,0,0,4,0,0,813,18,47,0,3,0,0,0,2,0,10,0,0,0,0,0,2,4,78,0,0,5,0,0,0,0,0,9,0,1,0,0,2,0,30,0,1,0,0,259,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,123,0,53,0,0,0,2,3,38,10,98,0,0,0,0,1,0,0,0,0,0,0,0,0,437,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,7,4,126,6,0,0,96,0,172,0,0,0,37,6,0,0,0,0,0,0,0,0,0,66,1,0,0,0,4,0,0,0,0,1,107,11,0,0,0,0,0,0,0,0,91,0,0,214,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,1,1,1,0,5,0,0,0,0,1,27,66,0,5,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,220,52,True,bootstrap_jitter_of_real_row,1
adware_apk_scams_008065,adware_apk_scams,7,0,0,3,0,14,2,0,16,0,3,0,0,0,2,0,20,0,5,1,0,0,0,1,0,0,5,0,1,0,3,0,0,0,4,0,22,6,0,0,8,0,0,0,1,0,0,2,0,0,0,0,2,62,0,0,0,0,0,1,0,0,0,0,0,2,0,0,566,18,64,0,5,0,0,0,0,0,8,0,0,0,0,0,1,3,48,0,0,3,0,0,1,0,0,9,0,3,0,0,2,0,48,0,0,0,0,224,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,72,0,45,0,0,0,4,10,36,157,69,0,0,0,0,1,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,8,99,3,0,0,102,0,293,0,0,0,34,7,0,0,0,0,0,0,0,0,0,59,1,0,0,0,2,0,0,0,0,1,116,20,0,0,0,0,0,0,0,0,59,0,0,36,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,1,1,1,0,4,0,0,0,0,1,27,108,0,11,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,124,25,True,bootstrap_jitter_of_real_row,1
